#Acq. time (s)=	5
#Accumulations=	2
#Range (nm)=	520...900
#Windows=	8
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-59.98
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	514nm_Edge
#Hole=	199.981
#Range=	Auto
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	-1976
#Y (µm)=	7193.7
#Z (µm)=	-4.7
#Full time(mm:ss)=	1:47
#Project=	
#Sample=	
#Site=	
#Title=	LT_191023_M1_centro
#Remark=	
#Date=	27.10.2023 13:25
#Acquired=	27.10.2023 13:25:25
520.044	23.4223
520.097	35.9548
520.149	34.0831
520.201	34.0124
520.254	28.5865
520.306	33.8871
520.359	35.6173
520.411	24.9031
520.464	30.2161
520.516	39.0893
520.569	35.5379
520.621	35.5532
520.674	21.3475
520.726	33.8324
520.778	30.3035
520.831	32.1211
520.883	28.5807
520.936	33.9658
520.988	35.7726
521.041	30.4155
521.093	26.8396
521.146	32.206
521.198	35.7799
521.25	30.4072
521.303	35.7633
521.355	37.5356
521.408	33.9392
521.46	30.34
521.513	35.6554
521.565	33.8318
521.617	35.57
521.67	31.979
521.722	35.5018
521.775	28.3831
521.827	30.1428
521.88	28.3595
521.932	31.8958
521.984	33.6624
522.037	28.3478
522.089	26.5834
522.142	31.9189
522.194	31.947
522.247	31.982
522.299	24.9041
522.352	37.3986
522.404	32.0882
522.456	24.9789
522.509	32.1393
522.561	25.0138
522.614	30.3932
522.666	30.4116
522.719	30.428
522.771	34.0217
522.823	32.2379
522.876	23.2818
522.928	26.8538
522.981	32.2011
523.033	30.3781
523.086	26.7639
523.138	26.7152
523.19	31.9941
523.243	26.609
523.295	26.562
523.348	31.8296
523.4	33.5638
523.453	37.0706
523.505	24.6997
523.557	29.9744
523.61	29.9521
523.662	29.9261
523.715	24.6239
523.767	33.3964
523.82	36.9023
523.872	28.1226
523.924	26.3836
523.977	33.4553
524.029	31.7351
524.082	28.2468
524.134	30.0511
524.186	35.3974
524.239	33.6668
524.291	31.9315
524.344	31.9683
524.396	35.5615
524.449	37.382
524.501	33.858
524.553	37.4578
524.606	30.3472
524.658	35.724
524.711	28.5896
524.763	21.4441
524.815	35.7328
524.868	33.9294
524.92	33.9041
524.973	32.0903
525.025	35.6207
525.078	33.8078
525.13	24.8909
525.182	40.8673
525.235	30.1946
525.287	37.2923
525.34	31.9637
525.392	35.5169
525.444	33.7428
525.497	33.7428
525.549	23.0854
525.602	35.5111
525.654	33.7309
525.706	30.1792
525.759	24.8579
525.811	30.1993
525.864	35.5586
525.916	32.0409
525.969	28.5225
526.021	39.2818
526.073	30.4042
526.126	30.4523
526.178	32.2908
526.231	34.1304
526.283	37.7696
526.335	25.2095
526.388	28.8429
526.44	36.0903
526.493	28.8978
526.545	28.9183
526.597	34.3582
526.65	34.3688
526.702	39.7995
526.755	27.1335
526.807	32.5508
526.859	32.5359
526.912	34.323
526.964	28.8839
527.017	34.2761
527.069	27.0435
527.121	37.8424
527.174	32.4252
527.226	34.2191
527.279	36.0143
527.331	30.607
527.383	30.5998
527.436	34.1885
527.488	35.973
527.54	28.765
527.593	34.1425
527.645	35.9239
527.698	37.7065
527.75	28.7212
527.802	26.9227
527.855	44.8731
527.907	32.3163
527.96	35.9231
528.012	32.3515
528.064	37.7733
528.117	37.8071
528.169	27.0309
528.222	39.6856
528.274	37.9232
528.326	32.5451
528.379	27.1579
528.431	39.891
528.484	27.2408
528.536	38.195
528.588	29.1411
528.641	34.6456
528.693	38.3293
528.745	36.5334
528.798	27.4198
528.85	36.5851
528.903	40.2706
528.955	38.4625
529.007	27.4837
529.06	42.1451
529.112	40.3017
529.164	32.9548
529.217	32.9286
529.269	42.0388
529.322	38.3509
529.374	32.8465
529.426	32.8213
529.479	36.4375
529.531	38.2215
529.584	30.9057
529.636	30.8676
529.688	38.0852
529.741	34.4231
529.793	36.2076
529.845	28.9519
529.898	37.9884
529.95	37.9806
530.003	36.1642
530.055	34.3463
530.107	45.1771
530.16	39.7424
530.212	36.1201
530.264	37.9224
530.317	39.7328
530.369	41.5536
530.422	36.1551
530.474	39.8028
530.526	32.5981
530.579	39.8874
530.631	32.6763
530.683	38.1751
530.736	34.5916
530.788	38.2953
530.841	36.5345
530.893	34.7679
530.945	38.4904
530.998	31.203
531.05	34.9131
531.102	36.7805
531.155	36.8018
531.207	40.501
531.259	34.996
531.312	40.5484
531.364	38.7379
531.417	33.2368
531.469	38.8165
531.521	44.4045
531.574	37.0334
531.626	40.7606
531.678	33.3632
531.731	38.9359
531.783	33.3842
531.835	31.5422
531.888	35.2718
531.94	48.2976
531.992	37.1777
532.045	31.6218
532.097	31.6393
532.15	37.2382
532.202	39.112
532.254	35.3964
532.307	33.544
532.359	46.6102
532.411	35.4468
532.464	26.1407
532.516	39.2495
532.568	33.6768
532.621	33.7089
532.673	28.1126
532.726	35.6284
532.778	43.1409
532.83	39.3915
532.883	39.3876
532.935	41.2567
532.987	41.2508
533.04	35.6223
533.092	35.6203
533.144	41.2423
533.197	41.2383
533.249	41.2317
533.301	39.3499
533.354	43.0899
533.406	37.4658
533.458	31.8462
533.511	33.7224
533.563	41.2195
533.615	43.0915
533.668	35.5887
533.72	37.444
533.773	44.9034
533.825	41.1316
533.877	33.6299
533.93	39.212
533.982	41.0585
534.034	39.1721
534.087	39.1465
534.139	46.5615
534.191	48.3687
534.244	39.0158
534.296	44.5307
534.348	48.1866
534.401	38.8879
534.453	40.7215
534.505	40.7171
534.558	40.7224
534.61	44.4351
534.662	46.2985
534.715	48.1617
534.767	46.3202
534.819	48.1874
534.872	38.9377
534.924	40.8172
534.976	48.2769
535.029	44.6035
535.081	48.3638
535.133	46.5397
535.186	50.291
535.238	42.854
535.29	44.7222
535.343	46.5864
535.395	48.452
535.447	46.5972
535.5	37.292
535.552	42.9102
535.604	50.4075
535.657	46.7073
535.709	41.1309
535.761	50.5118
535.814	43.0569
535.866	44.9617
535.918	43.1246
535.971	43.1653
536.023	50.7201
536.075	41.3598
536.128	41.3782
536.18	54.5427
536.232	35.7164
536.285	48.8304
536.337	39.396
536.389	50.5977
536.442	52.4284
536.494	39.3033
536.546	54.2705
536.599	46.7906
536.651	50.5409
536.703	48.6665
536.755	48.6473
536.808	50.4785
536.86	50.4218
536.912	50.3562
536.965	48.4299
537.017	48.3789
537.069	53.9132
537.122	55.7251
537.174	55.6736
537.226	59.3223
537.279	57.3994
537.331	59.1755
537.383	70.1845
537.436	73.7998
537.488	62.6789
537.54	71.8572
537.593	66.3072
537.645	86.5462
537.697	86.5212
537.75	77.2837
537.802	80.9144
537.854	88.2028
537.906	88.1293
537.959	82.5561
538.011	88.0046
538.063	97.1345
538.116	86.1294
538.168	82.4779
538.22	78.8416
538.273	89.8872
538.325	80.7571
538.377	91.8123
538.43	97.3562
538.482	91.8676
538.534	104.744
538.586	88.2136
538.639	95.5739
538.691	113.971
538.743	110.32
538.796	104.837
538.848	119.596
538.9	119.64
538.953	123.36
539.005	127.065
539.057	134.432
539.109	128.884
539.162	138.043
539.214	123.263
539.266	128.719
539.319	126.823
539.371	112.076
539.423	104.698
539.476	101.006
539.528	100.993
539.58	93.6394
539.633	91.7938
539.685	104.631
539.737	91.7649
539.789	88.0738
539.842	77.0427
539.894	89.8535
539.946	67.8239
539.999	73.2952
540.051	76.9308
540.103	78.7341
540.155	65.8956
540.208	71.368
540.26	75.0151
540.312	64.0351
540.365	67.7046
540.417	60.4074
540.469	64.1053
540.521	78.8149
540.574	64.2006
540.626	62.4081
540.678	56.9284
540.731	69.7992
540.783	67.9643
540.835	56.9396
540.888	56.9391
540.94	64.2962
540.992	51.456
541.044	45.968
541.097	64.3962
541.149	55.2314
541.201	57.104
541.254	57.1303
541.306	53.4654
541.358	57.1729
541.41	62.7261
541.463	57.2068
541.515	59.0626
541.567	53.5286
541.62	62.7556
541.672	47.9874
541.724	51.6809
541.776	49.8461
541.829	44.3265
541.881	49.8962
541.933	64.7197
541.985	44.4011
542.038	46.2626
542.09	51.8104
542.142	61.0378
542.195	46.2094
542.247	64.6364
542.299	59.0387
542.351	57.1376
542.404	55.2432
542.456	49.6766
542.508	60.6704
542.56	60.6315
542.613	56.9267
542.665	56.9021
542.717	62.3864
542.77	56.8635
542.822	53.1777
542.874	58.6577
542.926	53.1363
542.979	54.9421
543.031	54.9132
543.083	51.2249
543.135	56.6856
543.188	54.8365
543.24	58.4809
543.292	54.828
543.344	62.1569
543.397	58.5319
543.449	62.2335
543.501	62.2794
543.554	56.8205
543.606	60.5114
543.658	60.5187
543.71	58.675
543.763	65.985
543.815	58.6277
543.867	56.7749
543.919	58.5953
543.972	64.0902
544.024	65.9352
544.076	54.9642
544.128	76.9788
544.181	60.506
544.233	60.5275
544.285	64.2181
544.337	64.241
544.39	62.4282
544.442	67.9605
544.494	60.6322
544.547	60.647
544.599	68.0097
544.651	64.3407
544.703	56.9919
544.755	69.865
544.808	60.6742
544.86	64.3501
544.912	62.5056
544.965	58.8185
545.017	62.4804
545.069	64.3035
545.121	58.7817
545.174	66.1227
545.226	62.4443
545.278	53.253
545.33	62.4123
545.383	58.7034
545.435	62.3149
545.487	64.077
545.539	58.5199
545.591	69.4282
545.644	67.5593
545.696	52.9358
545.748	65.7072
545.8	63.8778
545.853	52.9159
545.905	54.7143
545.957	61.9631
546.009	60.0849
546.062	58.2078
546.114	69.0609
546.166	65.3784
546.218	67.1551
546.271	61.679
546.323	58.0222
546.375	68.8654
546.427	65.2056
546.48	65.1727
546.532	70.5757
546.584	70.5592
546.636	63.3192
546.689	66.9453
546.741	63.3419
546.793	66.9829
546.845	77.8733
546.898	70.656
546.95	61.6203
547.002	87.0218
547.054	74.3494
547.106	67.1043
547.159	70.7306
547.211	76.1603
547.263	72.5165
547.315	83.3725
547.368	70.671
547.42	77.9122
547.472	76.1048
547.524	76.1205
547.577	83.397
547.629	74.3597
547.681	59.8709
547.733	76.2179
547.785	79.858
547.838	83.4919
547.89	81.6773
547.942	76.2333
547.994	79.8694
548.047	78.0659
548.099	78.0826
548.151	79.9166
548.203	74.4808
548.255	72.6688
548.308	79.9289
548.36	83.5423
548.412	87.1432
548.464	79.8467
548.517	79.811
548.569	72.5259
548.621	81.5652
548.673	67.0505
548.725	77.9166
548.778	79.7306
548.83	81.5508
548.882	81.5599
548.934	76.125
548.987	77.9264
549.039	72.4611
549.091	74.2225
549.143	81.3893
549.195	79.4973
549.248	90.245
549.3	75.7402
549.352	77.4958
549.404	81.0704
549.456	79.2517
549.509	81.0356
549.561	84.6072
549.613	80.9602
549.665	86.29
549.718	86.214
549.77	71.7851
549.822	82.4991
549.874	77.0873
549.926	80.6577
549.979	75.2756
550.031	84.2301
550.083	77.0444
550.135	94.9198
550.187	75.1685
550.24	94.7731
550.292	85.7493
550.344	91.0226
550.396	92.7336
550.448	87.3362
550.501	85.534
550.553	87.3217
550.605	92.6934
550.657	94.5076
550.709	90.9624
550.762	92.7463
550.814	94.504
550.866	101.586
550.918	83.7126
550.97	105.025
551.023	96.0811
551.075	92.4929
551.127	97.8047
551.179	104.888
551.231	104.847
551.284	108.345
551.336	104.732
551.388	101.129
551.44	117.058
551.492	122.368
551.545	108.195
551.597	115.32
551.649	133.093
551.701	133.107
551.753	147.294
551.806	138.391
551.858	156.089
551.91	159.6
551.962	191.499
552.014	196.824
552.067	244.732
552.119	283.795
552.171	344.156
552.223	500.336
552.275	897.904
552.327	1867.23
552.38	3799.76
552.432	7160.98
552.484	12725
552.536	17465.7
552.588	13079.3
552.641	6307.02
552.693	2475.97
552.745	906.704
552.797	545.454
552.849	367.542
552.901	273.286
552.954	232.381
553.006	189.771
553.058	189.765
553.11	164.95
553.162	149.014
553.215	138.411
553.267	136.694
553.319	131.438
553.371	131.516
553.423	119.144
553.475	128.094
553.528	113.888
553.58	113.882
553.632	108.508
553.684	115.559
553.736	103.048
553.788	104.764
553.841	104.725
553.893	111.814
553.945	92.3061
553.997	99.4413
554.049	94.1527
554.102	103.071
554.154	97.7611
554.206	101.323
554.258	95.9862
554.31	94.1988
554.362	90.6321
554.414	90.6175
554.467	106.586
554.519	104.778
554.571	97.6388
554.623	104.697
554.675	90.4669
554.727	95.7601
554.78	99.2864
554.832	97.4983
554.884	93.9358
554.936	88.593
554.988	102.723
555.04	92.0444
555.093	111.445
555.145	90.1617
555.197	98.9463
555.249	107.728
555.301	105.911
555.353	93.503
555.406	89.9125
555.458	93.3581
555.51	98.5436
555.562	93.164
555.614	101.845
555.666	101.749
555.719	105.178
555.771	91.1048
555.823	101.584
555.875	94.5653
555.927	96.3125
555.979	94.5573
556.031	101.547
556.084	106.765
556.136	101.462
556.188	99.649
556.24	90.8477
556.292	108.259
556.344	97.7504
556.396	97.7444
556.449	109.981
556.501	111.758
556.553	101.308
556.605	97.8298
556.657	94.3339
556.709	108.29
556.762	101.275
556.814	108.228
556.866	106.457
556.918	104.696
556.97	97.7142
557.022	99.4702
557.074	90.7675
557.127	111.757
557.179	108.32
557.231	101.392
557.283	111.951
557.335	105.02
557.387	101.578
557.439	101.631
557.492	110.445
557.544	106.988
557.596	101.775
557.648	105.339
557.7	112.426
557.752	101.95
557.804	105.534
557.856	109.123
557.909	110.953
557.961	103.972
558.013	116.375
558.065	118.209
558.117	118.283
558.169	100.695
558.221	107.832
558.273	113.198
558.326	109.698
558.378	109.703
558.43	109.67
558.482	107.842
558.534	125.439
558.586	105.95
558.638	109.457
558.691	116.531
558.743	127.171
558.795	113.093
558.847	118.437
558.899	95.4675
558.951	118.429
559.003	114.841
559.055	107.705
559.108	114.682
559.16	114.589
559.212	105.68
559.264	121.41
559.316	119.516
559.368	110.593
559.42	96.4334
559.472	113.845
559.525	113.748
559.577	113.681
559.629	120.627
559.681	115.341
559.733	108.299
559.785	113.458
559.837	108.111
559.889	113.2
559.941	113.044
559.994	119.839
560.046	114.488
560.098	110.902
560.15	115.992
560.202	122.803
560.254	120.945
560.306	119.067
560.358	122.338
560.41	115.258
560.463	125.374
560.515	106.321
560.567	121.593
560.619	119.744
560.671	123.041
560.723	128.04
560.775	138.136
560.827	117.536
560.879	112.293
560.932	130.864
560.984	118.858
561.036	122.171
561.088	110.242
561.14	118.681
561.192	132.194
561.244	132.128
561.296	125.271
561.348	130.255
561.4	126.788
561.453	123.35
561.505	121.639
561.557	116.584
561.609	128.451
561.661	118.354
561.713	116.696
561.765	131.936
561.817	128.554
561.869	130.238
561.921	125.161
561.974	128.554
