520.044	80
520.097	80
520.149	64
520.201	68
520.254	72
520.306	64
520.359	74
520.411	70
520.464	64
520.516	80
520.569	76
520.621	76
520.674	70
520.726	74
520.778	66
520.831	70
520.883	72
520.936	78
520.988	76
521.041	74
521.093	76
521.146	70
521.198	74
521.25	66
521.303	84
521.355	80
521.408	70
521.46	76
521.513	72
521.565	78
521.617	76
521.67	70
521.722	68
521.775	72
521.827	72
521.88	72
521.932	76
521.984	68
522.037	70
522.089	64
522.142	64
522.194	70
522.247	70
522.299	72
522.352	72
522.404	76
522.456	80
522.509	76
522.561	74
522.614	72
522.666	78
522.719	70
522.771	82
522.823	74
522.876	86
522.928	80
522.981	64
523.033	70
523.086	74
523.138	82
523.19	90
523.243	72
523.295	80
523.348	76
523.4	68
523.453	76
523.505	64
523.557	70
523.61	70
523.662	78
523.715	78
523.767	72
523.82	70
523.872	78
523.924	80
523.977	80
524.029	60
524.082	70
524.134	84
524.186	80
524.239	78
524.291	76
524.344	76
524.396	72
524.449	74
524.501	82
524.553	80
524.606	72
524.658	74
524.711	84
524.763	78
524.815	82
524.868	72
524.92	74
524.973	86
525.025	82
525.078	90
525.13	82
525.182	74
525.235	88
525.287	86
525.34	74
525.392	80
525.444	82
525.497	80
525.549	74
525.602	74
525.654	86
525.706	78
525.759	84
525.811	84
525.864	84
525.916	78
525.969	86
526.021	88
526.073	90
526.126	86
526.178	88
526.231	92
526.283	76
526.335	90
526.388	90
526.44	90
526.493	90
526.545	84
526.597	88
526.65	92
526.702	74
526.755	80
526.807	94
526.859	82
526.912	96
526.964	80
527.017	80
527.069	82
527.121	90
527.174	82
527.226	92
527.279	76
527.331	88
527.383	66
527.436	92
527.488	78
527.54	82
527.593	74
527.645	94
527.698	80
527.75	90
527.802	84
527.855	80
527.907	86
527.96	78
528.012	88
528.064	84
528.117	78
528.169	90
528.222	88
528.274	86
528.326	84
528.379	90
528.431	94
528.484	80
528.536	82
528.588	76
528.641	80
528.693	76
528.745	80
528.798	82
528.85	80
528.903	84
528.955	76
529.007	88
529.06	78
529.112	96
529.164	82
529.217	76
529.269	76
529.322	82
529.374	78
529.426	90
529.479	80
529.531	86
529.584	90
529.636	84
529.688	90
529.741	86
529.793	74
529.845	76
529.898	88
529.95	74
530.003	90
530.055	84
530.107	76
530.16	70
530.212	84
530.264	84
530.317	78
530.369	90
530.422	80
530.474	84
530.526	82
530.579	86
530.631	92
530.683	74
530.736	94
530.788	90
530.841	86
530.893	84
530.945	80
530.998	88
531.05	86
531.102	86
531.155	88
531.207	80
531.259	82
531.312	86
531.364	86
531.417	78
531.469	88
531.521	88
531.574	92
531.626	98
531.678	110
531.731	98
531.783	104
531.835	92
531.888	90
531.94	84
531.992	92
532.045	84
532.097	100
532.15	90
532.202	94
532.254	80
532.307	86
532.359	88
532.411	98
532.464	92
532.516	94
532.568	90
532.621	92
532.673	84
532.726	82
532.778	90
532.83	92
532.883	92
532.935	88
532.987	92
533.04	98
533.092	86
533.144	86
533.197	92
533.249	96
533.301	90
533.354	80
533.406	84
533.458	110
533.511	98
533.563	94
533.615	100
533.668	92
533.72	98
533.773	88
533.825	94
533.877	92
533.93	96
533.982	92
534.034	88
534.087	88
534.139	92
534.191	88
534.244	88
534.296	90
534.348	100
534.401	94
534.453	96
534.505	100
534.558	100
534.61	88
534.662	88
534.715	88
534.767	98
534.819	92
534.872	92
534.924	100
534.976	104
535.029	102
535.081	96
535.133	98
535.186	94
535.238	104
535.29	104
535.343	96
535.395	106
535.447	102
535.5	90
535.552	94
535.604	102
535.657	90
535.709	108
535.761	100
535.814	100
535.866	110
535.918	102
535.971	90
536.023	106
536.075	100
536.128	96
536.18	96
536.232	106
536.285	94
536.337	104
536.389	92
536.442	102
536.494	92
536.546	92
536.599	100
536.651	102
536.703	98
536.755	104
536.808	100
536.86	108
536.912	96
536.965	112
537.017	100
537.069	100
537.122	104
537.174	112
537.226	96
537.279	102
537.331	104
537.383	96
537.436	90
537.488	100
537.54	112
537.593	100
537.645	100
537.697	106
537.75	106
537.802	112
537.854	96
537.906	108
537.959	110
538.011	88
538.063	116
538.116	108
538.168	108
538.22	104
538.273	100
538.325	100
538.377	102
538.43	102
538.482	102
538.534	110
538.586	114
538.639	110
538.691	116
538.743	116
538.796	110
538.848	104
538.9	104
538.953	104
539.005	110
539.057	102
539.109	102
539.162	112
539.214	114
539.266	98
539.319	104
539.371	98
539.423	118
539.476	92
539.528	110
539.58	114
539.633	114
539.685	108
539.737	104
539.789	114
539.842	122
539.894	104
539.946	98
539.999	96
540.051	118
540.103	100
540.155	100
540.208	100
540.26	114
540.312	112
540.365	96
540.417	88
540.469	108
540.521	100
540.574	110
540.626	88
540.678	120
540.731	104
540.783	114
540.835	114
540.888	116
540.94	114
540.992	110
541.044	110
541.097	120
541.149	116
541.201	114
541.254	112
541.306	110
541.358	106
541.41	110
541.463	106
541.515	118
541.567	128
541.62	116
541.672	122
541.724	120
541.776	126
541.829	114
541.881	112
541.933	128
541.985	130
542.038	130
542.09	120
542.142	110
542.195	120
542.247	122
542.299	136
542.351	136
542.404	116
542.456	124
542.508	114
542.56	130
542.613	110
542.665	122
542.717	126
542.77	126
542.822	130
542.874	134
542.926	128
542.979	128
543.031	132
543.083	134
543.135	120
543.188	134
543.24	114
543.292	130
543.344	134
543.397	120
543.449	134
543.501	116
543.554	126
543.606	130
543.658	128
543.71	124
543.763	136
543.815	134
543.867	136
543.919	138
543.972	130
544.024	126
544.076	122
544.128	110
544.181	118
544.233	122
544.285	130
544.337	134
544.39	118
544.442	124
544.494	134
544.547	130
544.599	122
544.651	130
544.703	138
544.755	130
544.808	146
544.86	134
544.912	130
544.965	126
545.017	130
545.069	134
545.121	142
545.174	128
